incident_datetime,incident_no,District_no,incident_type_code,incident_type
5/07/2019,734778,15,765.00,Alarm activation due to workmen or occupier activities
5/07/2019,734780,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734783,14,352.10,Vehicle accident-with injuries
5/07/2019,734785,15,709.00,False alarm or false call not classified
5/07/2019,734781,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734819,14,352.10,Vehicle accident-with injuries
5/07/2019,734786,18,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734787,14,151.00,Passenger vehicle fire including buses
5/07/2019,734782,5,621.00,"Smoke scare, odour of smoke"
5/07/2019,734784,15,768.00,"Alarm activation due to steam, sauna, steam room"
5/07/2019,734790,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734789,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734800,,352.10,Vehicle accident-with injuries
5/07/2019,734795,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2019,734794,2,352.10,Vehicle accident-with injuries
5/07/2019,734791,27,621.00,"Smoke scare, odour of smoke"
5/07/2019,734796,22,624.00,Controlled burning
5/07/2019,734792,24,765.00,Alarm activation due to workmen or occupier activities
5/07/2019,734793,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734802,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
5/07/2019,734797,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734801,8,352.10,Vehicle accident-with injuries
5/07/2019,734799,2,352.00,Vehicle accident-no injuries
5/07/2019,734798,2,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
5/07/2019,734805,8,765.00,Alarm activation due to workmen or occupier activities
5/07/2019,734804,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734807,,709.00,False alarm or false call not classified
5/07/2019,734803,14,331.00,Lock-in
5/07/2019,734806,18,621.00,"Smoke scare, odour of smoke"
5/07/2019,734835,2,352.10,Vehicle accident-with injuries
5/07/2019,734808,13,151.00,Passenger vehicle fire including buses
5/07/2019,734809,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2019,734812,8,735.00,Smoke detector malfunction - privately monitored
5/07/2019,734816,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734811,14,331.00,Lock-in
5/07/2019,734813,13,352.00,Vehicle accident-no injuries
5/07/2019,734818,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734815,22,331.00,Lock-in
5/07/2019,734817,14,350.00,"Extrication, rescue; insuff info to classify"
5/07/2019,734820,8,111.00,Fire damaging structure and contents
5/07/2019,734823,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734821,12,309.00,Other Rescue Calls
5/07/2019,734825,24,436.00,"Arcing, shorted electrical equipment"
5/07/2019,734822,8,732.00,Smoke detector malfunction - monitored by fire service
5/07/2019,734838,14,111.00,Fire damaging structure and contents
5/07/2019,734824,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734827,14,732.00,Smoke detector malfunction - monitored by fire service
5/07/2019,734844,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734843,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2019,734854,8,357.00,High angle and vertical rescue
5/07/2019,734839,14,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
5/07/2019,734830,4,184.00,Dumpster or other outside trash receptacle fire
5/07/2019,734826,27,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734828,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734832,22,111.00,Fire damaging structure and contents
5/07/2019,734840,8,331.00,Lock-in
5/07/2019,734829,5,762.00,Accidental operation of alarm
5/07/2019,734834,22,230.00,Overpressure rupture of pressure vessel; insuff info to classify
5/07/2019,734836,24,759.00,Simulated condition; not classified above
5/07/2019,734831,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734833,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734837,10,514.00,Unauthorised burning
5/07/2019,734842,15,624.00,Controlled burning
5/07/2019,734841,8,741.00,Sprinkler malfunction - local
5/07/2019,734845,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2019,734846,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734856,13,309.00,Other Rescue Calls
5/07/2019,734850,16,352.10,Vehicle accident-with injuries
5/07/2019,734848,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2019,734847,,0.00,Type of incident undetermined
5/07/2019,734851,13,732.00,Smoke detector malfunction - monitored by fire service
5/07/2019,734849,2,352.00,Vehicle accident-no injuries
5/07/2019,734852,2,600.00,Good intent call; insuff info to classify
5/07/2019,734868,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2019,734855,8,352.00,Vehicle accident-no injuries
5/07/2019,734853,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734858,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
5/07/2019,734860,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2019,734862,27,111.00,Fire damaging structure and contents
5/07/2019,734859,16,624.00,Controlled burning
5/07/2019,734857,22,621.00,"Smoke scare, odour of smoke"
5/07/2019,734863,7,122.00,Chimney or flue fire - confined
5/07/2019,734865,8,711.00,"Malicious, mischievous false alarm"
5/07/2019,734861,7,756.00,Cooking fumes - toast or foodstuffs etc
5/07/2019,734866,20,624.00,Controlled burning
5/07/2019,734864,2,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2019,734871,8,624.00,Controlled burning
5/07/2019,734870,8,624.00,Controlled burning
5/07/2019,734869,16,624.00,Controlled burning
5/07/2019,734867,14,742.00,Smoke detector malfunction - local
5/07/2019,734873,7,121.00,"Foodstuffs burnt, confined to cooking equipment"
5/07/2019,734872,18,623.00,Alarm sounded - no evidence of fire
5/07/2019,734875,5,772.00,Fire indicator panel activated - ASE or PPU not activated
5/07/2019,734877,8,436.00,"Arcing, shorted electrical equipment"
5/07/2019,734874,14,331.00,Lock-in
5/07/2019,734886,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
5/07/2019,734879,15,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
5/07/2019,734887,8,431.00,"Excessive heat, overheat, scorch burns with no ignition"
5/07/2019,734876,8,436.00,"Arcing, shorted electrical equipment"
5/07/2019,734878,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734881,24,509.00,Other service call not classified (Public Service)
5/07/2019,734883,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2019,734880,15,189.00,Outside refuse fire not classified
5/07/2019,734884,22,732.00,Smoke detector malfunction - monitored by fire service
5/07/2019,734888,8,436.00,"Arcing, shorted electrical equipment"
5/07/2019,734885,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734891,15,189.00,Outside refuse fire not classified
5/07/2019,734882,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734892,8,732.00,Smoke detector malfunction - monitored by fire service
5/07/2019,734889,7,352.10,Vehicle accident-with injuries
5/07/2019,734897,8,189.00,Outside refuse fire not classified
5/07/2019,734894,27,621.00,"Smoke scare, odour of smoke"
5/07/2019,734896,7,609.00,Good intent call not classified
5/07/2019,734895,22,352.00,Vehicle accident-no injuries
5/07/2019,734893,4,624.00,Controlled burning
5/07/2019,734900,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734901,23,765.00,Alarm activation due to workmen or occupier activities
5/07/2019,734898,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2019,734899,13,109.00,Fire or explosion not classified
5/07/2019,734905,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2019,734903,8,352.10,Vehicle accident-with injuries
5/07/2019,734902,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2019,734911,7,151.00,Passenger vehicle fire including buses
5/07/2019,734913,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
5/07/2019,734906,2,732.00,Smoke detector malfunction - monitored by fire service
6/07/2019,734915,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
6/07/2019,734912,14,621.00,"Smoke scare, odour of smoke"
6/07/2019,734904,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734908,27,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734956,13,111.00,Fire damaging structure and contents
6/07/2019,734907,27,320.00,EMS; insuff info to classify
6/07/2019,734910,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2019,734909,8,600.00,Good intent call; insuff info to classify
6/07/2019,734914,8,184.00,Dumpster or other outside trash receptacle fire
6/07/2019,734917,8,184.00,Dumpster or other outside trash receptacle fire
6/07/2019,734916,8,140.00,"Outside storage fire, not rubbish; insuff info to classify"
6/07/2019,734926,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2019,734923,27,111.00,Fire damaging structure and contents
6/07/2019,734918,,742.00,Smoke detector malfunction - local
6/07/2019,734922,8,111.00,Fire damaging structure and contents
6/07/2019,734919,7,768.00,"Alarm activation due to steam, sauna, steam room"
6/07/2019,734921,16,352.00,Vehicle accident-no injuries
6/07/2019,734920,14,609.00,Good intent call not classified
6/07/2019,734924,8,623.00,Alarm sounded - no evidence of fire
6/07/2019,734954,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
6/07/2019,734925,7,151.00,Passenger vehicle fire including buses
6/07/2019,734927,8,700.00,False alarm or false call; insuff info to classify
6/07/2019,734928,8,509.00,Other service call not classified (Public Service)
6/07/2019,734982,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2019,734929,14,621.00,"Smoke scare, odour of smoke"
6/07/2019,734930,14,621.00,"Smoke scare, odour of smoke"
6/07/2019,734934,13,509.00,Other service call not classified (Public Service)
6/07/2019,734931,8,184.00,Dumpster or other outside trash receptacle fire
6/07/2019,734936,8,621.00,"Smoke scare, odour of smoke"
6/07/2019,734932,7,709.00,False alarm or false call not classified
6/07/2019,734933,14,768.00,"Alarm activation due to steam, sauna, steam room"
6/07/2019,1079904,,709.00,False alarm or false call not classified
6/07/2019,734935,8,600.00,Good intent call; insuff info to classify
6/07/2019,734937,14,352.00,Vehicle accident-no injuries
6/07/2019,734940,8,624.00,Controlled burning
6/07/2019,734938,14,701.00,Manual control point or break glass alarm activated
6/07/2019,734941,20,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2019,734939,8,709.00,False alarm or false call not classified
6/07/2019,734942,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2019,734950,8,111.00,Fire damaging structure and contents
6/07/2019,734948,8,331.00,Lock-in
6/07/2019,734946,14,152.00,Road or transport vehicle fire
6/07/2019,734943,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
6/07/2019,734944,13,621.00,"Smoke scare, odour of smoke"
6/07/2019,734945,8,301.30,Animal Rescue
6/07/2019,734947,23,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734951,8,733.00,Heat detector malfunction - monitored by fire service
6/07/2019,734949,2,352.00,Vehicle accident-no injuries
6/07/2019,734955,16,331.00,Lock-in
6/07/2019,734957,24,352.00,Vehicle accident-no injuries
6/07/2019,734953,10,352.10,Vehicle accident-with injuries
6/07/2019,734952,8,184.00,Dumpster or other outside trash receptacle fire
6/07/2019,734962,14,151.00,Passenger vehicle fire including buses
6/07/2019,734959,7,529.00,"Assist other agencies, not classified"
6/07/2019,734958,8,352.00,Vehicle accident-no injuries
6/07/2019,734960,14,621.00,"Smoke scare, odour of smoke"
6/07/2019,734961,8,621.00,"Smoke scare, odour of smoke"
6/07/2019,734965,2,151.00,Passenger vehicle fire including buses
6/07/2019,734963,8,703.30,Alarm operated due to normal weather condition - open windows/doors - avoidable
6/07/2019,734968,22,189.00,Outside refuse fire not classified
6/07/2019,734964,14,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734966,14,331.00,Lock-in
6/07/2019,734967,14,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734979,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
6/07/2019,734975,8,352.00,Vehicle accident-no injuries
6/07/2019,734970,13,352.10,Vehicle accident-with injuries
6/07/2019,734977,7,450.00,Miscellaneous hazardous situations; insuff info to classify further
6/07/2019,734969,8,921.00,Dispatched and cancelled en-route
6/07/2019,734972,13,761.00,"Unintentional alarm - not a malfunction, included are turnout pagers"
6/07/2019,734974,13,352.10,Vehicle accident-with injuries
6/07/2019,734971,22,700.00,False alarm or false call; insuff info to classify
6/07/2019,734989,23,461.00,Aircraft crash no fire
6/07/2019,734973,15,624.00,Controlled burning
6/07/2019,734976,14,151.00,Passenger vehicle fire including buses
6/07/2019,734981,8,733.00,Heat detector malfunction - monitored by fire service
6/07/2019,734980,2,732.00,Smoke detector malfunction - monitored by fire service
6/07/2019,734984,14,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
6/07/2019,734978,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
6/07/2019,734993,18,521.00,Assist police or other governmental agency
6/07/2019,734983,22,121.00,"Foodstuffs burnt, confined to cooking equipment"
6/07/2019,734986,7,111.00,Fire damaging structure and contents
6/07/2019,734985,8,609.00,Good intent call not classified
6/07/2019,734988,8,352.00,Vehicle accident-no injuries
6/07/2019,734987,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2019,734991,7,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2019,734990,8,352.00,Vehicle accident-no injuries
6/07/2019,734995,8,111.00,Fire damaging structure and contents
6/07/2019,734994,8,621.00,"Smoke scare, odour of smoke"
6/07/2019,734992,8,732.00,Smoke detector malfunction - monitored by fire service
6/07/2019,734997,7,624.00,Controlled burning
6/07/2019,735001,2,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
6/07/2019,734999,2,624.00,Controlled burning
6/07/2019,735000,17,624.00,Controlled burning
6/07/2019,735034,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
6/07/2019,734998,7,756.00,Cooking fumes - toast or foodstuffs etc
6/07/2019,735002,7,624.00,Controlled burning
6/07/2019,735005,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
6/07/2019,734996,20,514.00,Unauthorised burning
6/07/2019,735003,8,352.00,Vehicle accident-no injuries
6/07/2019,735004,14,331.00,Lock-in
