incident_datetime,incident_no,District_no,incident_type_code,incident_type
7/07/2021,814893,2,765,Alarm activation due to workmen or occupier activities
7/07/2021,814892,8,523.53,Mutual Aid Given - FRV
7/07/2021,814897,2,523.53,Mutual Aid Given - FRV
7/07/2021,814896,22,523.53,Mutual Aid Given - FRV
7/07/2021,814898,13,509,Other service call not classified (Public Service)
7/07/2021,814959,14,111,Fire damaging structure and contents
7/07/2021,814899,14,523.53,Mutual Aid Given - FRV
7/07/2021,814901,13,766,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
7/07/2021,814900,8,523.53,Mutual Aid Given - FRV
7/07/2021,814903,8,514,Unauthorised burning
7/07/2021,814915,7,107.2,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
7/07/2021,814904,8,413,Oil or other combustible liquid spill
7/07/2021,814905,8,523.53,Mutual Aid Given - FRV
7/07/2021,814908,8,709,False alarm or false call not classified
7/07/2021,814907,7,181,"Abandoned outside rubbish, refuse or waste fire"
7/07/2021,814906,8,523.53,Mutual Aid Given - FRV
7/07/2021,814910,8,129,Fire in building confined within non-combustible container with no other flame damage not classified
7/07/2021,814909,8,624,Controlled burning
7/07/2021,814911,10,625,"Barbecue, hangi"
7/07/2021,814912,8,352.1,Vehicle accident-with injuries
7/07/2021,814913,16,129,Fire in building confined within non-combustible container with no other flame damage not classified
7/07/2021,814914,7,756,Cooking fumes - toast or foodstuffs etc
7/07/2021,814916,8,523.53,Mutual Aid Given - FRV
7/07/2021,814939,9,625,"Barbecue, hangi"
7/07/2021,814917,5,412,"Odour or gas, gas leak, (domestic or LPG)"
7/07/2021,814942,13,523.53,Mutual Aid Given - FRV
7/07/2021,814918,2,768,"Alarm activation due to steam, sauna, steam room"
7/07/2021,814922,8,352,Vehicle accident-no injuries
7/07/2021,814925,22,523.53,Mutual Aid Given - FRV
7/07/2021,814919,16,621,"Smoke scare, odour of smoke"
7/07/2021,814920,20,509,Other service call not classified (Public Service)
7/07/2021,814921,2,701,Manual control point or break glass alarm activated
7/07/2021,814923,8,523.53,Mutual Aid Given - FRV
7/07/2021,814924,12,624,Controlled burning
7/07/2021,814926,14,0,Type of incident undetermined
8/07/2021,814927,14,735,Smoke detector malfunction - privately monitored
8/07/2021,814928,2,523.53,Mutual Aid Given - FRV
8/07/2021,814930,20,184,Dumpster or other outside trash receptacle fire
8/07/2021,814931,14,521,Assist police or other governmental agency
8/07/2021,814932,8,412,"Odour or gas, gas leak, (domestic or LPG)"
8/07/2021,814933,9,742,Smoke detector malfunction - local
8/07/2021,814934,2,708.3,Building management reset fire alarm panel prior to arrival - cause unknown
8/07/2021,814936,8,523.53,Mutual Aid Given - FRV
8/07/2021,814947,2,352.1,Vehicle accident-with injuries
8/07/2021,814937,8,523.53,Mutual Aid Given - FRV
8/07/2021,814944,8,523.53,Mutual Aid Given - FRV
8/07/2021,814938,2,523.53,Mutual Aid Given - FRV
8/07/2021,814945,13,352.1,Vehicle accident-with injuries
8/07/2021,814943,2,352,Vehicle accident-no injuries
8/07/2021,814946,12,433,Overheated motor
8/07/2021,814950,16,122,Chimney or flue fire - confined
8/07/2021,814948,22,767,"Alarm activation due to aerosol, hair spray or insecticides"
8/07/2021,814949,14,626,Burglar alarm ringing
8/07/2021,814951,8,751,Smoke detector operated-no fire-smoke from other location
8/07/2021,814986,14,523.53,Mutual Aid Given - FRV
8/07/2021,814952,13,121,"Foodstuffs burnt, confined to cooking equipment"
8/07/2021,814953,8,352.1,Vehicle accident-with injuries
8/07/2021,814960,8,352,Vehicle accident-no injuries
8/07/2021,814957,2,731,Sprinkler malfunction - monitored by fire service
8/07/2021,814955,27,523.53,Mutual Aid Given - FRV
8/07/2021,814992,9,352.1,Vehicle accident-with injuries
8/07/2021,814954,13,352.1,Vehicle accident-with injuries
8/07/2021,814958,10,514,Unauthorised burning
8/07/2021,814962,12,709,False alarm or false call not classified
8/07/2021,814964,15,352.1,Vehicle accident-with injuries
8/07/2021,814956,8,321,"EMS call, excluding vehicle accident with injury"
8/07/2021,814963,7,352,Vehicle accident-no injuries
8/07/2021,814961,8,509,Other service call not classified (Public Service)
8/07/2021,814966,8,412,"Odour or gas, gas leak, (domestic or LPG)"
8/07/2021,814968,23,758,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
8/07/2021,814967,18,412,"Odour or gas, gas leak, (domestic or LPG)"
8/07/2021,815064,18,143.2,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
8/07/2021,814972,7,352.1,Vehicle accident-with injuries
8/07/2021,814969,22,129,Fire in building confined within non-combustible container with no other flame damage not classified
8/07/2021,814974,14,523.53,Mutual Aid Given - FRV
8/07/2021,814975,7,707,Alarm operated due to power surge/spike or short circuit
8/07/2021,814971,20,700,False alarm or false call; insuff info to classify
8/07/2021,814980,8,523.53,Mutual Aid Given - FRV
8/07/2021,814970,8,700,False alarm or false call; insuff info to classify
8/07/2021,814973,27,523.53,Mutual Aid Given - FRV
8/07/2021,814976,13,300,"Rescue, EMS calls; insuff info to classify"
8/07/2021,814977,18,352.1,Vehicle accident-with injuries
8/07/2021,814979,13,751,Smoke detector operated-no fire-smoke from other location
8/07/2021,814978,8,624,Controlled burning
8/07/2021,1080540,7,523.53,Mutual Aid Given - FRV
8/07/2021,814983,13,701,Manual control point or break glass alarm activated
8/07/2021,814985,8,352,Vehicle accident-no injuries
8/07/2021,814982,15,624,Controlled burning
8/07/2021,814999,9,352.1,Vehicle accident-with injuries
8/07/2021,814984,23,523.53,Mutual Aid Given - FRV
8/07/2021,814987,11,711,"Malicious, mischievous false alarm"
8/07/2021,814991,18,732,Smoke detector malfunction - monitored by fire service
8/07/2021,814990,20,624,Controlled burning
8/07/2021,814988,22,523.53,Mutual Aid Given - FRV
8/07/2021,814993,,181,"Abandoned outside rubbish, refuse or waste fire"
8/07/2021,814996,8,352,Vehicle accident-no injuries
8/07/2021,814994,14,624,Controlled burning
8/07/2021,814995,13,751,Smoke detector operated-no fire-smoke from other location
8/07/2021,814997,14,523.53,Mutual Aid Given - FRV
8/07/2021,815000,13,313.3,Medical assistance
8/07/2021,814998,14,523.53,Mutual Aid Given - FRV
8/07/2021,815001,13,732,Smoke detector malfunction - monitored by fire service
8/07/2021,815003,2,624,Controlled burning
8/07/2021,815002,7,624,Controlled burning
8/07/2021,815008,14,733,Heat detector malfunction - monitored by fire service
8/07/2021,815007,8,352,Vehicle accident-no injuries
8/07/2021,815004,7,523.53,Mutual Aid Given - FRV
8/07/2021,815009,14,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
8/07/2021,815005,8,,
8/07/2021,815006,8,621,"Smoke scare, odour of smoke"
8/07/2021,815010,27,621,"Smoke scare, odour of smoke"
8/07/2021,815011,4,523.53,Mutual Aid Given - FRV
8/07/2021,815013,18,352.1,Vehicle accident-with injuries
8/07/2021,815012,7,431,"Excessive heat, overheat, scorch burns with no ignition"
9/07/2021,815021,7,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
9/07/2021,815018,14,523.53,Mutual Aid Given - FRV
9/07/2021,815016,13,732,Smoke detector malfunction - monitored by fire service
9/07/2021,815014,14,523.53,Mutual Aid Given - FRV
9/07/2021,815015,13,521,Assist police or other governmental agency
9/07/2021,815019,13,751,Smoke detector operated-no fire-smoke from other location
9/07/2021,815020,14,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
9/07/2021,815022,14,523.53,Mutual Aid Given - FRV
9/07/2021,815023,23,732,Smoke detector malfunction - monitored by fire service
9/07/2021,815024,12,173.2,Small grass fire (One hectare or less)
9/07/2021,815025,8,523.53,Mutual Aid Given - FRV
9/07/2021,815026,8,523.53,Mutual Aid Given - FRV
9/07/2021,815027,14,742,Smoke detector malfunction - local
9/07/2021,815029,27,523.53,Mutual Aid Given - FRV
9/07/2021,815030,2,512,"Water or steam leak, (includes open hydrants)"
9/07/2021,815041,10,352,Vehicle accident-no injuries
9/07/2021,815031,2,352,Vehicle accident-no injuries
9/07/2021,815039,2,352.1,Vehicle accident-with injuries
9/07/2021,815032,,523.53,Mutual Aid Given - FRV
9/07/2021,815066,8,523.53,Mutual Aid Given - FRV
9/07/2021,815033,17,621,"Smoke scare, odour of smoke"
9/07/2021,815035,15,921,Dispatched and cancelled en-route
9/07/2021,815042,8,352,Vehicle accident-no injuries
9/07/2021,815034,8,921,Dispatched and cancelled en-route
9/07/2021,815040,14,523.53,Mutual Aid Given - FRV
9/07/2021,815037,8,352,Vehicle accident-no injuries
9/07/2021,815036,13,751,Smoke detector operated-no fire-smoke from other location
9/07/2021,815038,24,352,Vehicle accident-no injuries
9/07/2021,815044,7,352.1,Vehicle accident-with injuries
9/07/2021,815043,8,523.53,Mutual Aid Given - FRV
9/07/2021,815045,10,624,Controlled burning
9/07/2021,815109,9,352,Vehicle accident-no injuries
9/07/2021,815047,8,624,Controlled burning
9/07/2021,815046,15,369,Water and ice related rescue not classified
9/07/2021,815048,15,413,Oil or other combustible liquid spill
9/07/2021,815049,27,523.53,Mutual Aid Given - FRV
9/07/2021,815050,17,709,False alarm or false call not classified
9/07/2021,815051,20,122,Chimney or flue fire - confined
9/07/2021,815052,,523.53,Mutual Aid Given - FRV
9/07/2021,815060,8,523.53,Mutual Aid Given - FRV
9/07/2021,815076,15,111,Fire damaging structure and contents
9/07/2021,815056,7,523.53,Mutual Aid Given - FRV
9/07/2021,815054,15,352,Vehicle accident-no injuries
9/07/2021,815058,15,172.3,Scrub or bush and grass mixture fire (one hectare or less)
9/07/2021,815057,8,523.53,Mutual Aid Given - FRV
9/07/2021,815059,22,523.53,Mutual Aid Given - FRV
9/07/2021,815063,14,523.53,Mutual Aid Given - FRV
9/07/2021,815061,8,751,Smoke detector operated-no fire-smoke from other location
9/07/2021,815065,9,172.3,Scrub or bush and grass mixture fire (one hectare or less)
9/07/2021,815062,14,331,Lock-in
9/07/2021,815068,8,523.53,Mutual Aid Given - FRV
9/07/2021,815070,14,523.53,Mutual Aid Given - FRV
9/07/2021,815086,15,352.1,Vehicle accident-with injuries
9/07/2021,815069,20,352,Vehicle accident-no injuries
9/07/2021,815071,,523.53,Mutual Aid Given - FRV
9/07/2021,815078,7,352,Vehicle accident-no injuries
9/07/2021,815072,2,151,Passenger vehicle fire including buses
9/07/2021,815073,13,624,Controlled burning
9/07/2021,815083,13,149,"Outside storage fire, not rubbish not classified"
9/07/2021,815079,7,523.53,Mutual Aid Given - FRV
9/07/2021,815074,13,700,False alarm or false call; insuff info to classify
9/07/2021,815075,7,523.53,Mutual Aid Given - FRV
9/07/2021,815080,9,352,Vehicle accident-no injuries
9/07/2021,815077,7,523.53,Mutual Aid Given - FRV
9/07/2021,815081,7,624,Controlled burning
9/07/2021,815082,15,709,False alarm or false call not classified
9/07/2021,815087,13,112,Fire damaging structure only
9/07/2021,815084,14,625,"Barbecue, hangi"
9/07/2021,815088,15,624,Controlled burning
9/07/2021,815085,14,121,"Foodstuffs burnt, confined to cooking equipment"
9/07/2021,815089,14,523.53,Mutual Aid Given - FRV
9/07/2021,815090,6,122,Chimney or flue fire - confined
9/07/2021,815091,15,921,Dispatched and cancelled en-route
9/07/2021,815092,23,113,Fire damaging contents only
9/07/2021,815093,14,523.53,Mutual Aid Given - FRV
10/07/2021,815099,14,523.53,Mutual Aid Given - FRV
10/07/2021,815097,8,523.53,Mutual Aid Given - FRV
10/07/2021,815096,15,709,False alarm or false call not classified
10/07/2021,815098,27,523.53,Mutual Aid Given - FRV
10/07/2021,815100,8,352,Vehicle accident-no injuries
10/07/2021,815101,8,523.53,Mutual Aid Given - FRV
10/07/2021,815102,16,122,Chimney or flue fire - confined
10/07/2021,815106,9,151,Passenger vehicle fire including buses
10/07/2021,815103,14,135,Fence fire
10/07/2021,815105,7,151,Passenger vehicle fire including buses
10/07/2021,815104,14,181,"Abandoned outside rubbish, refuse or waste fire"
10/07/2021,815107,15,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
10/07/2021,815112,14,352,Vehicle accident-no injuries
10/07/2021,815108,7,624,Controlled burning
10/07/2021,815110,13,751,Smoke detector operated-no fire-smoke from other location
10/07/2021,815111,8,523.53,Mutual Aid Given - FRV
10/07/2021,815113,14,523.53,Mutual Aid Given - FRV
10/07/2021,815121,16,352,Vehicle accident-no injuries
10/07/2021,815116,8,738,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
10/07/2021,815115,15,921,Dispatched and cancelled en-route
10/07/2021,815118,7,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
10/07/2021,815117,16,439,Heat related and electrical not classified
10/07/2021,815120,22,301.3,Animal Rescue
10/07/2021,815122,7,523.53,Mutual Aid Given - FRV
10/07/2021,815125,15,352.1,Vehicle accident-with injuries
10/07/2021,815124,12,700,False alarm or false call; insuff info to classify
10/07/2021,815126,13,760,Unintentional alarm - not involving a malfunction; insuff info to classify
10/07/2021,815127,7,412,"Odour or gas, gas leak, (domestic or LPG)"
10/07/2021,815129,8,529,"Assist other agencies, not classified"
10/07/2021,815128,13,523.53,Mutual Aid Given - FRV
10/07/2021,815131,8,352,Vehicle accident-no injuries
10/07/2021,815147,12,412,"Odour or gas, gas leak, (domestic or LPG)"
10/07/2021,815130,14,352,Vehicle accident-no injuries
10/07/2021,815140,7,129,Fire in building confined within non-combustible container with no other flame damage not classified
10/07/2021,815132,7,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/07/2021,815133,2,921,Dispatched and cancelled en-route
10/07/2021,815134,7,523.53,Mutual Aid Given - FRV
10/07/2021,815135,14,523.53,Mutual Aid Given - FRV
10/07/2021,815141,16,732,Smoke detector malfunction - monitored by fire service
10/07/2021,815139,14,523.53,Mutual Aid Given - FRV
10/07/2021,815138,7,523.53,Mutual Aid Given - FRV
10/07/2021,815136,14,523.53,Mutual Aid Given - FRV
10/07/2021,815137,8,621,"Smoke scare, odour of smoke"
10/07/2021,815143,14,624,Controlled burning
10/07/2021,815142,13,624,Controlled burning
10/07/2021,815144,2,184,Dumpster or other outside trash receptacle fire
10/07/2021,815145,8,523.53,Mutual Aid Given - FRV
10/07/2021,815146,27,523.53,Mutual Aid Given - FRV
10/07/2021,815149,11,151,Passenger vehicle fire including buses
10/07/2021,815148,15,900,Other condition
10/07/2021,815151,16,624,Controlled burning
10/07/2021,815150,9,624,Controlled burning
10/07/2021,815155,12,624,Controlled burning
10/07/2021,815154,8,352,Vehicle accident-no injuries
10/07/2021,815161,14,523.53,Mutual Aid Given - FRV
10/07/2021,815152,14,768,"Alarm activation due to steam, sauna, steam room"
10/07/2021,815153,8,625,"Barbecue, hangi"
10/07/2021,815158,14,621,"Smoke scare, odour of smoke"
10/07/2021,815157,18,624,Controlled burning
10/07/2021,815162,24,181,"Abandoned outside rubbish, refuse or waste fire"
10/07/2021,815160,27,523.53,Mutual Aid Given - FRV
10/07/2021,815156,7,523.53,Mutual Aid Given - FRV
10/07/2021,815159,8,523.53,Mutual Aid Given - FRV
10/07/2021,815167,14,412,"Odour or gas, gas leak, (domestic or LPG)"
10/07/2021,815163,5,709,False alarm or false call not classified
10/07/2021,815165,9,624,Controlled burning
10/07/2021,815185,14,112,Fire damaging structure only
10/07/2021,815166,10,621,"Smoke scare, odour of smoke"
10/07/2021,815168,8,523.53,Mutual Aid Given - FRV
10/07/2021,815169,14,412,"Odour or gas, gas leak, (domestic or LPG)"
10/07/2021,815177,5,,
10/07/2021,815171,22,523.53,Mutual Aid Given - FRV
10/07/2021,815170,17,609,Good intent call not classified
10/07/2021,815172,24,756,Cooking fumes - toast or foodstuffs etc
10/07/2021,815175,15,100,Fire or Explosion; insuff info to classify
10/07/2021,815174,13,514,Unauthorised burning
10/07/2021,815173,7,356,Confined space rescue
10/07/2021,815176,15,624,Controlled burning
10/07/2021,815178,,523.53,Mutual Aid Given - FRV
10/07/2021,815179,8,523.53,Mutual Aid Given - FRV
10/07/2021,815180,8,624,Controlled burning
10/07/2021,815183,9,624,Controlled burning
10/07/2021,815186,14,621,"Smoke scare, odour of smoke"
10/07/2021,815184,7,624,Controlled burning
10/07/2021,815187,7,523.53,Mutual Aid Given - FRV
10/07/2021,815189,2,624,Controlled burning
10/07/2021,815190,20,768,"Alarm activation due to steam, sauna, steam room"
10/07/2021,815188,22,523.53,Mutual Aid Given - FRV
10/07/2021,815191,15,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
10/07/2021,815192,8,523.53,Mutual Aid Given - FRV
10/07/2021,815193,2,621,"Smoke scare, odour of smoke"
11/07/2021,815194,10,742,Smoke detector malfunction - local
11/07/2021,815199,7,700,False alarm or false call; insuff info to classify
11/07/2021,815195,8,523.53,Mutual Aid Given - FRV
11/07/2021,815196,2,352,Vehicle accident-no injuries
11/07/2021,815200,14,352.1,Vehicle accident-with injuries
11/07/2021,815197,8,352,Vehicle accident-no injuries
11/07/2021,815198,14,523.53,Mutual Aid Given - FRV
11/07/2021,815226,13,111,Fire damaging structure and contents
11/07/2021,815203,13,352,Vehicle accident-no injuries
11/07/2021,815201,4,523.53,Mutual Aid Given - FRV
11/07/2021,815206,8,151,Passenger vehicle fire including buses
11/07/2021,815202,7,523.53,Mutual Aid Given - FRV
11/07/2021,815204,14,622,"Steam vapour, fog or dust thought to be smoke"
11/07/2021,815220,10,352.1,Vehicle accident-with injuries
11/07/2021,815205,14,301.3,Animal Rescue
11/07/2021,815237,8,111,Fire damaging structure and contents
11/07/2021,815207,22,624,Controlled burning
