incident_datetime,incident_no,District_no,incident_type_code,incident_type
4/07/2018,686579,7,171.00,Forest or wood fire (one hectare or less)
4/07/2018,686575,18,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
4/07/2018,686577,8,151.00,Passenger vehicle fire including buses
4/07/2018,686580,16,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2018,686582,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2018,686583,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2018,686599,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
4/07/2018,686634,15,111.00,Fire damaging structure and contents
4/07/2018,686581,8,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2018,686588,23,179.00,Vegetation or other outside fire (One hectare or less) not classified
4/07/2018,686584,14,756.00,Cooking fumes - toast or foodstuffs etc
4/07/2018,1079637,24,521.00,Assist police or other governmental agency
4/07/2018,686621,17,111.00,Fire damaging structure and contents
4/07/2018,686689,13,111.00,Fire damaging structure and contents
4/07/2018,686585,13,621.00,"Smoke scare, odour of smoke"
4/07/2018,686592,27,352.10,Vehicle accident-with injuries
4/07/2018,686587,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
4/07/2018,686586,15,756.00,Cooking fumes - toast or foodstuffs etc
4/07/2018,686591,15,159.00,Vehicle fire not classified
4/07/2018,686590,8,711.00,"Malicious, mischievous false alarm"
4/07/2018,686589,18,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2018,686627,14,111.00,Fire damaging structure and contents
4/07/2018,686593,17,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
4/07/2018,686596,23,412.00,"Odour or gas, gas leak, (domestic or LPG)"
4/07/2018,686594,8,184.00,Dumpster or other outside trash receptacle fire
4/07/2018,686595,11,111.00,Fire damaging structure and contents
4/07/2018,686601,NULL,921.00,Dispatched and cancelled en-route
4/07/2018,686597,NULL,621.00,"Smoke scare, odour of smoke"
4/07/2018,686600,10,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2018,686683,8,111.00,Fire damaging structure and contents
4/07/2018,686602,8,151.00,Passenger vehicle fire including buses
4/07/2018,686603,8,151.00,Passenger vehicle fire including buses
4/07/2018,686598,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2018,686604,8,359.00,"Extrication, rescue not classified"
5/07/2018,686605,8,183.00,Construction or demolition landfill fire
5/07/2018,686606,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686607,8,623.00,Alarm sounded - no evidence of fire
5/07/2018,686608,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2018,686614,12,151.00,Passenger vehicle fire including buses
5/07/2018,686609,NULL,700.00,False alarm or false call; insuff info to classify
5/07/2018,686611,8,184.00,Dumpster or other outside trash receptacle fire
5/07/2018,686610,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686612,8,754.30,Detector operated - no fire - internal/within same floor/compartment/smoke/heat
5/07/2018,686613,14,113.00,Fire damaging contents only
5/07/2018,686615,14,409.00,Hazardous condition not classified
5/07/2018,686616,8,609.00,Good intent call not classified
5/07/2018,686617,27,623.00,Alarm sounded - no evidence of fire
5/07/2018,686619,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2018,686618,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2018,686622,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2018,686620,15,621.00,"Smoke scare, odour of smoke"
5/07/2018,686623,14,111.00,Fire damaging structure and contents
5/07/2018,686630,5,352.10,Vehicle accident-with injuries
5/07/2018,686625,14,111.00,Fire damaging structure and contents
5/07/2018,686626,2,765.00,Alarm activation due to workmen or occupier activities
5/07/2018,686629,14,331.00,Lock-in
5/07/2018,686637,18,111.00,Fire damaging structure and contents
5/07/2018,686628,8,623.00,Alarm sounded - no evidence of fire
5/07/2018,686632,15,709.00,False alarm or false call not classified
5/07/2018,686699,18,151.00,Passenger vehicle fire including buses
5/07/2018,686631,23,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2018,686633,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2018,686638,13,352.00,Vehicle accident-no injuries
5/07/2018,686645,12,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
5/07/2018,686636,20,756.00,Cooking fumes - toast or foodstuffs etc
5/07/2018,686639,13,509.00,Other service call not classified (Public Service)
5/07/2018,686635,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686643,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2018,686640,14,509.00,Other service call not classified (Public Service)
5/07/2018,686652,13,113.00,Fire damaging contents only
5/07/2018,686641,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686644,13,352.00,Vehicle accident-no injuries
5/07/2018,686648,13,624.00,Controlled burning
5/07/2018,686646,7,609.00,Good intent call not classified
5/07/2018,686647,2,352.10,Vehicle accident-with injuries
5/07/2018,686649,8,624.00,Controlled burning
5/07/2018,686654,8,352.10,Vehicle accident-with injuries
5/07/2018,686661,18,111.00,Fire damaging structure and contents
5/07/2018,686669,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
5/07/2018,686650,8,352.10,Vehicle accident-with injuries
5/07/2018,686651,8,751.00,Smoke detector operated-no fire-smoke from other location
5/07/2018,686663,2,113.00,Fire damaging contents only
5/07/2018,686659,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2018,686676,16,351.00,Extrications of victim(s) from mobile property
5/07/2018,686656,7,622.00,"Steam vapour, fog or dust thought to be smoke"
5/07/2018,686653,8,436.00,"Arcing, shorted electrical equipment"
5/07/2018,686655,8,624.00,Controlled burning
5/07/2018,686667,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
5/07/2018,686662,7,352.00,Vehicle accident-no injuries
5/07/2018,686665,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2018,686657,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686660,2,331.00,Lock-in
5/07/2018,686664,17,765.00,Alarm activation due to workmen or occupier activities
5/07/2018,686658,8,331.00,Lock-in
5/07/2018,686670,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2018,686672,14,711.00,"Malicious, mischievous false alarm"
5/07/2018,686671,2,621.00,"Smoke scare, odour of smoke"
5/07/2018,686666,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2018,686668,18,352.00,Vehicle accident-no injuries
5/07/2018,686677,11,352.10,Vehicle accident-with injuries
5/07/2018,686679,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2018,686673,14,621.00,"Smoke scare, odour of smoke"
5/07/2018,686681,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2018,686674,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686675,8,741.00,Sprinkler malfunction - local
5/07/2018,686678,7,352.10,Vehicle accident-with injuries
5/07/2018,686682,22,624.00,Controlled burning
5/07/2018,686685,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686688,8,152.00,Road or transport vehicle fire
5/07/2018,686687,13,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
5/07/2018,686686,9,432.00,"Heat from short circuit (wiring), defective or worn insulation"
5/07/2018,686691,2,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
5/07/2018,686805,18,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
5/07/2018,686684,14,331.00,Lock-in
5/07/2018,686690,7,621.00,"Smoke scare, odour of smoke"
5/07/2018,686693,12,624.00,Controlled burning
5/07/2018,686694,14,111.00,Fire damaging structure and contents
5/07/2018,686697,8,756.00,Cooking fumes - toast or foodstuffs etc
5/07/2018,686692,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
5/07/2018,686696,7,151.00,Passenger vehicle fire including buses
5/07/2018,686695,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686703,7,189.00,Outside refuse fire not classified
5/07/2018,686698,14,352.00,Vehicle accident-no injuries
5/07/2018,686706,2,352.10,Vehicle accident-with injuries
5/07/2018,686701,13,113.00,Fire damaging contents only
5/07/2018,686702,8,135.00,Fence fire
5/07/2018,686708,11,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
5/07/2018,686704,15,624.00,Controlled burning
5/07/2018,686705,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
5/07/2018,686711,14,732.00,Smoke detector malfunction - monitored by fire service
5/07/2018,686707,14,624.00,Controlled burning
5/07/2018,686709,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686720,24,179.00,Vegetation or other outside fire (One hectare or less) not classified
5/07/2018,686712,15,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686710,14,0.00,Type of incident undetermined
5/07/2018,686727,11,621.00,"Smoke scare, odour of smoke"
5/07/2018,686713,8,173.20,Small grass fire (One hectare or less)
5/07/2018,686721,7,184.00,Dumpster or other outside trash receptacle fire
5/07/2018,686714,8,352.00,Vehicle accident-no injuries
5/07/2018,686715,NULL,709.00,False alarm or false call not classified
5/07/2018,686716,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686718,7,352.00,Vehicle accident-no injuries
5/07/2018,686717,2,126.00,Refuse can or wastebasket fire - confined to rubbish within non-combustible rubbish bin
5/07/2018,686719,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2018,686724,17,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
5/07/2018,686728,14,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686723,8,151.00,Passenger vehicle fire including buses
5/07/2018,686730,14,447.00,Carbon monoxide incident
5/07/2018,686722,13,184.00,Dumpster or other outside trash receptacle fire
5/07/2018,686726,14,735.00,Smoke detector malfunction - privately monitored
5/07/2018,686725,15,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686729,15,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2018,686731,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
5/07/2018,686733,14,600.00,Good intent call; insuff info to classify
5/07/2018,686732,24,179.00,Vegetation or other outside fire (One hectare or less) not classified
5/07/2018,686734,8,339.00,Lock in not classified
5/07/2018,686735,14,184.00,Dumpster or other outside trash receptacle fire
5/07/2018,686739,7,111.00,Fire damaging structure and contents
5/07/2018,686736,13,752.00,Heat detector operated-no fire-heat from other location
5/07/2018,686737,8,331.00,Lock-in
5/07/2018,686746,6,352.00,Vehicle accident-no injuries
5/07/2018,686738,14,151.00,Passenger vehicle fire including buses
6/07/2018,686740,13,752.00,Heat detector operated-no fire-heat from other location
6/07/2018,686743,8,151.00,Passenger vehicle fire including buses
6/07/2018,686759,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2018,686742,8,742.00,Smoke detector malfunction - local
6/07/2018,686741,23,184.00,Dumpster or other outside trash receptacle fire
6/07/2018,686744,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
6/07/2018,686748,12,436.00,"Arcing, shorted electrical equipment"
6/07/2018,686745,NULL,621.00,"Smoke scare, odour of smoke"
6/07/2018,686747,27,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2018,686749,23,732.00,Smoke detector malfunction - monitored by fire service
6/07/2018,686750,23,742.00,Smoke detector malfunction - local
6/07/2018,686751,2,320.00,EMS; insuff info to classify
6/07/2018,686752,8,352.00,Vehicle accident-no injuries
6/07/2018,686753,22,706.00,Council or water supply authority caused pressure surge through mains system
6/07/2018,686754,15,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2018,686755,14,111.00,Fire damaging structure and contents
6/07/2018,686756,14,312.00,Medical assistance with CPR/EAR
6/07/2018,686757,27,768.00,"Alarm activation due to steam, sauna, steam room"
6/07/2018,686758,8,624.00,Controlled burning
6/07/2018,686760,8,765.00,Alarm activation due to workmen or occupier activities
6/07/2018,686761,7,352.10,Vehicle accident-with injuries
6/07/2018,686763,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2018,686762,2,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2018,686764,15,739.00,Attending officer unable to locate detector indicated by fire alarm panel
6/07/2018,686766,2,759.00,Simulated condition; not classified above
6/07/2018,686765,8,624.00,Controlled burning
6/07/2018,1079633,16,711.00,"Malicious, mischievous false alarm"
6/07/2018,686767,14,352.00,Vehicle accident-no injuries
6/07/2018,686770,9,351.00,Extrications of victim(s) from mobile property
6/07/2018,686768,8,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
6/07/2018,686769,11,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
6/07/2018,686777,5,111.00,Fire damaging structure and contents
6/07/2018,686771,NULL,352.10,Vehicle accident-with injuries
6/07/2018,686772,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
6/07/2018,686775,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2018,686773,15,111.00,Fire damaging structure and contents
6/07/2018,686776,2,352.10,Vehicle accident-with injuries
6/07/2018,686774,8,151.00,Passenger vehicle fire including buses
6/07/2018,686778,12,756.00,Cooking fumes - toast or foodstuffs etc
6/07/2018,686781,14,352.10,Vehicle accident-with injuries
6/07/2018,686779,14,521.00,Assist police or other governmental agency
6/07/2018,686795,12,352.10,Vehicle accident-with injuries
6/07/2018,686780,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2018,686784,8,352.10,Vehicle accident-with injuries
6/07/2018,686788,2,331.00,Lock-in
6/07/2018,686782,23,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2018,686783,7,331.00,Lock-in
6/07/2018,686785,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
6/07/2018,686791,8,122.00,Chimney or flue fire - confined
6/07/2018,686789,8,352.10,Vehicle accident-with injuries
6/07/2018,686786,2,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
6/07/2018,686787,27,121.00,"Foodstuffs burnt, confined to cooking equipment"
6/07/2018,686790,14,624.00,Controlled burning
6/07/2018,686793,14,321.00,"EMS call, excluding vehicle accident with injury"
