incident_datetime,incident_no,District_no,incident_type_code,incident_type
4/07/2017,639946,9,624.00,Controlled burning
4/07/2017,639947,13,352.00,Vehicle accident-no injuries
4/07/2017,639949,27,352.00,Vehicle accident-no injuries
4/07/2017,639948,9,122.00,Chimney or flue fire - confined
4/07/2017,639952,22,352.10,Vehicle accident-with injuries
4/07/2017,639962,9,921.00,Dispatched and cancelled en-route
4/07/2017,639950,8,769.00,Unintentional alarm - not involving a malfunction not classified
4/07/2017,639951,12,921.00,Dispatched and cancelled en-route
4/07/2017,639953,8,735.00,Smoke detector malfunction - privately monitored
4/07/2017,639954,7,411.00,Petrol or other flammable liquid spill
4/07/2017,639955,5,113.00,Fire damaging contents only
4/07/2017,639957,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2017,639956,14,700.00,False alarm or false call; insuff info to classify
4/07/2017,640016,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
4/07/2017,639960,14,151.00,Passenger vehicle fire including buses
4/07/2017,639958,8,411.00,Petrol or other flammable liquid spill
4/07/2017,639959,8,621.00,"Smoke scare, odour of smoke"
4/07/2017,639961,15,541.00,Lock out (if lock in use 331)
4/07/2017,639963,14,352.00,Vehicle accident-no injuries
4/07/2017,639964,24,113.00,Fire damaging contents only
4/07/2017,639965,8,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2017,639967,NULL,0.00,Type of incident undetermined
4/07/2017,639966,23,709.00,False alarm or false call not classified
4/07/2017,639974,14,111.00,Fire damaging structure and contents
4/07/2017,639968,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
4/07/2017,639970,8,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2017,639969,8,621.00,"Smoke scare, odour of smoke"
4/07/2017,639972,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2017,639979,22,432.00,"Heat from short circuit (wiring), defective or worn insulation"
4/07/2017,639973,2,189.00,Outside refuse fire not classified
4/07/2017,639975,8,352.00,Vehicle accident-no injuries
4/07/2017,639976,14,184.00,Dumpster or other outside trash receptacle fire
4/07/2017,639971,6,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2017,639985,14,352.10,Vehicle accident-with injuries
4/07/2017,639977,11,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2017,639978,18,621.00,"Smoke scare, odour of smoke"
4/07/2017,639980,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
4/07/2017,639981,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
4/07/2017,639982,13,352.00,Vehicle accident-no injuries
4/07/2017,639983,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
4/07/2017,639989,16,352.10,Vehicle accident-with injuries
4/07/2017,639987,14,352.10,Vehicle accident-with injuries
4/07/2017,639986,15,768.00,"Alarm activation due to steam, sauna, steam room"
4/07/2017,639984,8,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2017,639988,14,411.00,Petrol or other flammable liquid spill
4/07/2017,639990,12,436.00,"Arcing, shorted electrical equipment"
4/07/2017,639991,14,139.00,Special structure or outside equipment fire not classified
4/07/2017,639992,14,411.00,Petrol or other flammable liquid spill
4/07/2017,639994,14,352.10,Vehicle accident-with injuries
4/07/2017,639993,18,171.00,Forest or wood fire (one hectare or less)
4/07/2017,639995,14,352.00,Vehicle accident-no injuries
4/07/2017,639996,13,352.00,Vehicle accident-no injuries
4/07/2017,639997,14,151.00,Passenger vehicle fire including buses
4/07/2017,639998,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
4/07/2017,640011,15,300.00,"Rescue, EMS calls; insuff info to classify"
4/07/2017,639999,10,514.00,Unauthorised burning
4/07/2017,640061,13,111.00,Fire damaging structure and contents
4/07/2017,640000,8,624.00,Controlled burning
4/07/2017,640002,10,111.00,Fire damaging structure and contents
4/07/2017,640001,8,711.00,"Malicious, mischievous false alarm"
4/07/2017,640003,13,321.00,"EMS call, excluding vehicle accident with injury"
4/07/2017,640009,2,352.00,Vehicle accident-no injuries
4/07/2017,640004,8,627.00,"Suspicious package, harmless substance scare"
4/07/2017,640005,13,709.00,False alarm or false call not classified
5/07/2017,640007,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2017,640006,17,521.00,Assist police or other governmental agency
5/07/2017,640012,7,151.00,Passenger vehicle fire including buses
5/07/2017,640010,20,184.00,Dumpster or other outside trash receptacle fire
5/07/2017,640008,7,700.00,False alarm or false call; insuff info to classify
5/07/2017,640013,7,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
5/07/2017,640015,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2017,640014,8,627.00,"Suspicious package, harmless substance scare"
5/07/2017,640017,13,701.00,Manual control point or break glass alarm activated
5/07/2017,640018,8,623.00,Alarm sounded - no evidence of fire
5/07/2017,640019,8,352.00,Vehicle accident-no injuries
5/07/2017,640020,14,212.00,Overpressure rupture of pipe or pipeline; air or gas
5/07/2017,640023,15,NULL,NULL
5/07/2017,640021,14,732.00,Smoke detector malfunction - monitored by fire service
5/07/2017,640022,13,742.00,Smoke detector malfunction - local
5/07/2017,640024,15,151.00,Passenger vehicle fire including buses
5/07/2017,640029,24,184.00,Dumpster or other outside trash receptacle fire
5/07/2017,640035,2,411.00,Petrol or other flammable liquid spill
5/07/2017,640026,14,151.00,Passenger vehicle fire including buses
5/07/2017,640030,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
5/07/2017,640031,13,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2017,640027,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
5/07/2017,640028,12,768.00,"Alarm activation due to steam, sauna, steam room"
5/07/2017,640034,23,413.00,Oil or other combustible liquid spill
5/07/2017,640032,27,339.00,Lock in not classified
5/07/2017,640033,2,735.00,Smoke detector malfunction - privately monitored
5/07/2017,640036,13,543.00,Public service
5/07/2017,640037,7,756.00,Cooking fumes - toast or foodstuffs etc
5/07/2017,640039,14,352.10,Vehicle accident-with injuries
5/07/2017,640038,15,621.00,"Smoke scare, odour of smoke"
5/07/2017,640051,14,352.10,Vehicle accident-with injuries
5/07/2017,640040,10,732.00,Smoke detector malfunction - monitored by fire service
5/07/2017,640044,8,709.00,False alarm or false call not classified
5/07/2017,640041,14,626.00,Burglar alarm ringing
5/07/2017,640043,8,352.00,Vehicle accident-no injuries
5/07/2017,640042,7,521.00,Assist police or other governmental agency
5/07/2017,640048,7,541.00,Lock out (if lock in use 331)
5/07/2017,640046,2,624.00,Controlled burning
5/07/2017,640045,13,529.00,"Assist other agencies, not classified"
5/07/2017,1079393,14,543.00,Public service
5/07/2017,640047,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
5/07/2017,640049,8,352.00,Vehicle accident-no injuries
5/07/2017,640050,13,621.00,"Smoke scare, odour of smoke"
5/07/2017,640052,7,171.00,Forest or wood fire (one hectare or less)
5/07/2017,640056,7,751.00,Smoke detector operated-no fire-smoke from other location
5/07/2017,640055,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
5/07/2017,640053,2,432.00,"Heat from short circuit (wiring), defective or worn insulation"
5/07/2017,640054,7,331.00,Lock-in
5/07/2017,640064,9,352.10,Vehicle accident-with injuries
5/07/2017,640058,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2017,640057,8,184.00,Dumpster or other outside trash receptacle fire
5/07/2017,640059,14,609.00,Good intent call not classified
5/07/2017,640060,8,624.00,Controlled burning
5/07/2017,640063,2,411.00,Petrol or other flammable liquid spill
5/07/2017,640062,14,323.00,EMS call where injured party left scene or transported prior to arrival
5/07/2017,640065,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2017,640067,22,543.00,Public service
5/07/2017,640068,2,121.00,"Foodstuffs burnt, confined to cooking equipment"
5/07/2017,640066,8,411.00,Petrol or other flammable liquid spill
5/07/2017,640069,8,411.00,Petrol or other flammable liquid spill
5/07/2017,640072,8,352.00,Vehicle accident-no injuries
5/07/2017,640070,10,171.00,Forest or wood fire (one hectare or less)
5/07/2017,640071,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
5/07/2017,640076,14,111.00,Fire damaging structure and contents
5/07/2017,640078,8,621.00,"Smoke scare, odour of smoke"
5/07/2017,640074,14,352.10,Vehicle accident-with injuries
5/07/2017,640080,14,352.10,Vehicle accident-with injuries
5/07/2017,640073,8,113.00,Fire damaging contents only
5/07/2017,640091,7,111.00,Fire damaging structure and contents
5/07/2017,640084,7,352.00,Vehicle accident-no injuries
5/07/2017,640075,24,745.00,False alarm generated from private security firm - domestic premises
5/07/2017,640079,8,111.00,Fire damaging structure and contents
5/07/2017,640077,8,321.00,"EMS call, excluding vehicle accident with injury"
5/07/2017,640081,8,352.00,Vehicle accident-no injuries
5/07/2017,640082,14,711.00,"Malicious, mischievous false alarm"
5/07/2017,640083,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
5/07/2017,640085,2,122.00,Chimney or flue fire - confined
5/07/2017,640086,13,151.00,Passenger vehicle fire including buses
5/07/2017,640089,14,514.00,Unauthorised burning
5/07/2017,640087,13,0.00,Type of incident undetermined
5/07/2017,640088,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
5/07/2017,640090,2,732.00,Smoke detector malfunction - monitored by fire service
5/07/2017,640092,22,151.00,Passenger vehicle fire including buses
5/07/2017,640094,14,621.00,"Smoke scare, odour of smoke"
5/07/2017,640098,7,621.00,"Smoke scare, odour of smoke"
6/07/2017,640095,14,352.10,Vehicle accident-with injuries
6/07/2017,640093,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2017,640096,7,135.00,Fence fire
6/07/2017,640097,10,412.00,"Odour or gas, gas leak, (domestic or LPG)"
6/07/2017,640099,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2017,640100,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2017,640103,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2017,640101,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
6/07/2017,640102,15,352.00,Vehicle accident-no injuries
6/07/2017,640105,8,411.00,Petrol or other flammable liquid spill
6/07/2017,640104,22,184.00,Dumpster or other outside trash receptacle fire
6/07/2017,640106,15,733.00,Heat detector malfunction - monitored by fire service
6/07/2017,640107,14,411.00,Petrol or other flammable liquid spill
6/07/2017,640108,18,733.00,Heat detector malfunction - monitored by fire service
6/07/2017,640110,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2017,640111,8,522.00,Police matter
6/07/2017,640112,14,626.00,Burglar alarm ringing
6/07/2017,640109,14,541.00,Lock out (if lock in use 331)
6/07/2017,640113,15,352.00,Vehicle accident-no injuries
6/07/2017,640116,NULL,152.00,Road or transport vehicle fire
6/07/2017,640117,7,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
6/07/2017,640115,13,765.00,Alarm activation due to workmen or occupier activities
6/07/2017,640114,8,541.00,Lock out (if lock in use 331)
6/07/2017,640121,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2017,640118,8,330.00,Lock in; insuff info to classify
6/07/2017,640119,2,765.00,Alarm activation due to workmen or occupier activities
6/07/2017,640120,24,735.00,Smoke detector malfunction - privately monitored
6/07/2017,640126,13,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2017,640123,8,751.00,Smoke detector operated-no fire-smoke from other location
6/07/2017,640124,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2017,640122,8,921.00,Dispatched and cancelled en-route
6/07/2017,1079394,12,522.00,Police matter
6/07/2017,640125,14,111.00,Fire damaging structure and contents
6/07/2017,640129,8,321.00,"EMS call, excluding vehicle accident with injury"
6/07/2017,640131,9,151.00,Passenger vehicle fire including buses
6/07/2017,640135,20,NULL,NULL
6/07/2017,640127,16,352.00,Vehicle accident-no injuries
6/07/2017,640151,27,521.00,Assist police or other governmental agency
6/07/2017,640140,20,352.10,Vehicle accident-with injuries
6/07/2017,640128,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2017,640130,2,732.00,Smoke detector malfunction - monitored by fire service
6/07/2017,640132,12,352.00,Vehicle accident-no injuries
6/07/2017,640137,14,352.10,Vehicle accident-with injuries
6/07/2017,640133,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
6/07/2017,640136,7,709.00,False alarm or false call not classified
6/07/2017,640134,14,756.00,Cooking fumes - toast or foodstuffs etc
6/07/2017,640169,20,352.00,Vehicle accident-no injuries
6/07/2017,640164,6,151.00,Passenger vehicle fire including buses
6/07/2017,640139,20,621.00,"Smoke scare, odour of smoke"
6/07/2017,640138,6,184.00,Dumpster or other outside trash receptacle fire
6/07/2017,640142,14,700.00,False alarm or false call; insuff info to classify
6/07/2017,640144,14,732.00,Smoke detector malfunction - monitored by fire service
6/07/2017,640143,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2017,640141,7,625.00,"Barbecue, hangi"
6/07/2017,640150,13,189.00,Outside refuse fire not classified
6/07/2017,640145,8,762.00,Accidential operation of alarm
6/07/2017,640148,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
6/07/2017,640147,14,411.00,Petrol or other flammable liquid spill
6/07/2017,640146,11,732.00,Smoke detector malfunction - monitored by fire service
6/07/2017,640153,14,352.10,Vehicle accident-with injuries
6/07/2017,640149,7,543.00,Public service
6/07/2017,640152,13,352.00,Vehicle accident-no injuries
6/07/2017,640154,15,151.00,Passenger vehicle fire including buses
6/07/2017,640155,14,621.00,"Smoke scare, odour of smoke"
6/07/2017,640157,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
6/07/2017,640160,7,436.00,"Arcing, shorted electrical equipment"
6/07/2017,640156,2,151.00,Passenger vehicle fire including buses
6/07/2017,640158,10,624.00,Controlled burning
6/07/2017,640159,13,700.00,False alarm or false call; insuff info to classify
6/07/2017,640163,5,752.00,Heat detector operated-no fire-heat from other location
6/07/2017,640161,14,732.00,Smoke detector malfunction - monitored by fire service
6/07/2017,640162,27,621.00,"Smoke scare, odour of smoke"
6/07/2017,640166,24,621.00,"Smoke scare, odour of smoke"
6/07/2017,640167,2,732.00,Smoke detector malfunction - monitored by fire service
6/07/2017,640165,14,184.00,Dumpster or other outside trash receptacle fire
6/07/2017,640168,8,756.00,Cooking fumes - toast or foodstuffs etc
6/07/2017,640170,24,621.00,"Smoke scare, odour of smoke"
6/07/2017,640172,7,770.00,Fire indicator panel; insuff info to classify
6/07/2017,640173,22,122.00,Chimney or flue fire - confined
